Coordenada_X,Coordenada_Y,Equipo
1.9385182730886252,2.288446915754521,0.0
3.7224573625229604,3.854538194589926,0.0
3.0571506520083793,3.4998135543023987,0.0
3.064661175332346,1.7121067588833205,0.0
3.6533768826401434,1.8399473766099819,0.0
3.215544162805209,3.402444670799476,0.0
3.2160749150897554,3.014208712077421,0.0
3.5564746637056914,2.667309094403105,0.0
4.108626604357049,3.461501531351079,0.0
2.9987220320640007,2.931907198284513,0.0
1.8696759772538298,2.286177635215135,0.0
2.9296875582391984,2.422782653297295,0.0
2.102014071709321,3.3042438684660014,0.0
3.2854535500687447,3.2743272799399086,0.0
4.058138398368811,3.1268713375738715,0.0
2.711219084131966,2.4891585121947077,0.0
4.769177019558053,3.181197380141712,0.0
3.107385129011134,2.8816970168882925,0.0
3.2683989716939217,2.1219732556697304,0.0
2.6960652315318514,1.9418282787335135,0.0
2.4575016545513138,2.47325730795735,0.0
2.8554317389514114,3.2374694334005625,0.0
3.5628719280185077,3.9628302751105906,0.0
3.7227600919684805,2.4061340119765804,0.0
2.822631238000414,2.5527328061533447,0.0
3.7508992481790417,3.426103240034922,0.0
3.438310848458982,2.6190348709606805,0.0
2.824907974053966,2.654505649132525,0.0
3.9552939475704996,3.2823217934570286,0.0
3.716079069459092,2.8951695845935776,0.0
3.3510136904639056,2.5363944995841674,0.0
2.0955401529619806,2.716835252250285,0.0
2.0470513814748053,2.7239166442976654,0.0
3.707932095543746,2.8036063675798486,0.0
2.6168972007054245,3.825470115681625,0.0
3.035828822332379,2.681332069458928,0.0
3.515363675269086,3.588944244508525,0.0
2.4327394614219955,1.5806014168629723,0.0
3.0849097338730442,2.663543196445064,0.0
3.501516941331939,2.973485790428401,0.0
3.288685552302334,3.316266693351318,0.0
3.0004373024869406,3.3172139199394053,0.0
3.1805443048535853,3.50149471977173,0.0
3.1390501736590433,2.637972496332482,0.0
2.9705962818839238,2.972448140286127,0.0
3.35241598374393,2.5734562605221187,0.0
2.267776933912679,3.6573974064004005,0.0
3.112062862620055,2.993244902607117,0.0
3.354842956344993,3.7235824602909604,0.0
3.1137548594415634,2.9927096715388597,0.0
3.5856856263294694,3.7135215903333387,0.0
4.227286900206895,2.9973576934665735,0.0
2.4434765451191014,2.6182504852208734,0.0
2.3673703218867335,3.4320527216523473,0.0
2.2286125350099564,3.61457873763273,0.0
2.9901013612340797,3.6291983748796453,0.0
3.405012402944642,3.8438072014029965,0.0
3.0152868458471827,2.572280497500103,0.0
2.8892525986398145,2.1692409188602717,0.0
2.606486590644482,3.795465550751394,0.0
3.3910742057160457,3.892049292443713,0.0
2.1696450668038025,3.3071376672687927,0.0
2.8127924375856432,3.4149721080100965,0.0
2.5696801777076965,3.242248372270008,0.0
2.9726993741654413,2.7187752956432054,0.0
1.603709804422494,2.6498534826932274,0.0
2.5663992644021643,2.551906813608587,0.0
3.0140134650264656,3.989068172118917,0.0
2.939877363256566,2.9118364182087104,0.0
2.9315823433269323,2.1998212440642058,0.0
3.5179083826112763,3.2812433781751698,0.0
2.301994121795123,2.8167323025116873,0.0
2.7249324300104156,2.079092405653535,0.0
2.9981271029224166,2.1147709207668015,0.0
3.0558692429983654,4.0457139407762055,0.0
2.8449768294953444,2.551446381197919,0.0
3.3990024480607604,2.111167419225202,0.0
3.544500387793572,2.7439878961734627,0.0
2.0665254105311925,3.3470045724860054,0.0
3.40477216720151,2.6984583884568165,0.0
2.1131136766688976,2.0024109663225116,0.0
3.6018393122794055,2.427230384214856,0.0
3.429604529782127,3.1185552988938787,0.0
2.643694032348769,3.4147740361327674,0.0
3.0600578704069346,3.087522300242887,0.0
2.9252697022609166,3.1330165420223444,0.0
2.633257111521852,3.8521690793251637,0.0
2.586709038670488,4.049129900040873,0.0
3.6750951080260266,3.661895301287068,0.0
3.5956783890595445,2.70984098910834,0.0
3.4468947035856945,2.2859742750005054,0.0
2.7156314245111153,3.0507314182149683,0.0
1.89172430674488,3.6315279959564872,0.0
4.18345555735658,2.7397007325944456,0.0
3.346739835928936,2.841064645069608,0.0
2.483240120769708,3.288664259804876,0.0
2.2500571217132066,3.1673422445045682,0.0
2.9145654988184706,2.832011790470417,0.0
2.822143689293044,2.6399524232047904,0.0
3.945886028345569,3.1494223796404635,0.0
3.729067398737068,2.5672649041417115,0.0
3.316859559491198,2.8743553793797103,0.0
2.7205204339976596,2.505330468535458,0.0
2.461763667452963,2.800716962542361,0.0
4.361007405593754,3.064600075859492,0.0
4.683224449500427,2.5626095804918503,0.0
2.477971266316498,3.1743637900830275,0.0
3.1660167682098774,1.4314525196680927,0.0
3.077193357304042,2.9035520603970078,0.0
2.6583784659480463,3.1426456564870207,0.0
3.45801237873368,2.7496646863027636,0.0
2.5346399588524062,3.4722112926604276,0.0
2.7265510346615813,3.8222351175856195,0.0
3.0435294839594316,1.6723810556983816,0.0
2.784580891849869,3.1625278478775476,0.0
3.3552459670662045,3.22107174772902,0.0
2.7683919220070425,2.4969783666109446,0.0
2.5911348074897758,2.894364454551929,0.0
2.5120757330735364,2.7494397538212128,0.0
1.7749317387638577,3.055017475815518,0.0
2.4565550577031168,2.296486394548409,0.0
4.0549092627667225,3.3266178336130943,0.0
2.694469242731303,2.3122758339938176,0.0
3.122176908918285,3.193754491116836,0.0
3.7598895552977334,2.9151376243080396,0.0
2.166976990722369,3.9926452636609935,0.0
3.540617223083352,4.057779959994583,0.0
3.0680272845298986,3.0677169934980077,0.0
2.6262635394485097,2.3221931571880106,0.0
3.2747561103079987,3.327678127790012,0.0
1.957954829938716,3.3760916357128488,0.0
2.6008578654106564,2.7732297606321636,0.0
2.5997420738532195,2.7556156105653855,0.0
2.950812363497774,2.969564076569136,0.0
3.003616675547301,2.4873848140577466,0.0
3.456324872366895,3.226838118024448,0.0
3.8525032947996696,2.736495064149395,0.0
3.794928239908539,2.8795221583896935,0.0
3.175153741454686,4.4195608338920085,0.0
2.8480629490674065,3.7723478279286096,0.0
3.6153022050782173,2.6084612016691056,0.0
2.5469017246868346,3.0323847541685707,0.0
3.1730332013675158,2.9255375156512486,0.0
4.0337102464314025,2.785010403575317,0.0
3.249295776059586,3.0920838049470873,0.0
2.86185121695166,3.4487651004363142,0.0
2.4399927962553436,2.3394525157233867,0.0
3.179023191342018,3.390674796589773,0.0
3.0872339600086494,3.6875543578936427,0.0
3.5562522627245867,4.065128999361498,0.0
2.7729626737597006,4.068924187971199,0.0
4.862130157416268,3.065967497961068,0.0
2.619446029610163,2.409559049559086,0.0
2.364912333581558,3.0632169023803733,0.0
4.051481735771915,3.266277064492241,0.0
2.38939939567304,2.842330095715918,0.0
2.3822238350948823,2.799810689068758,0.0
3.2973662964253747,2.7005621071391612,0.0
3.2067119980496264,2.187312508672355,0.0
3.5381810096227113,2.8171601724154867,0.0
2.4502945485352865,2.354074183132801,0.0
3.1867721705846064,1.8218948540275932,0.0
2.8425484415329407,2.9305407826101595,0.0
3.629739250261137,2.5855527362269903,0.0
1.5420068754357443,2.2717610943852677,0.0
3.0086060212707144,2.968363368960256,0.0
2.6787011806308567,2.961159342027431,0.0
3.0349410720627907,2.709194313551734,0.0
2.8533475947330036,2.272391935140079,0.0
3.3305590357368886,4.366198927483734,0.0
3.2362459936961607,3.170417249362735,0.0
3.4754195538505637,3.4775157306301105,0.0
2.5575411606349143,3.079803427870227,0.0
2.6790132631197188,3.7543456468349956,0.0
2.126260744472461,3.4390853395741785,0.0
2.759514085140028,3.3595884687160327,0.0
2.681267245719694,3.812205348801613,0.0
2.8189184562397958,3.1361458770475137,0.0
3.563220763901279,2.5715582485017587,0.0
3.1691103162331378,2.571663918369001,0.0
2.904190026511083,2.876675955834353,0.0
2.5521013560514523,2.9046673294670686,0.0
3.2483081812438908,3.205916549686606,0.0
2.891389916800045,2.571978479224798,0.0
3.058897376300567,3.1878765506166675,0.0
2.6150848434732485,2.8379346357129744,0.0
3.1757785983099875,3.652270219070996,0.0
3.296336693264097,2.680309502509517,0.0
2.374956307970222,2.780840901153943,0.0
3.245267322830094,4.631197778517057,0.0
3.2572882333459767,2.7066451120093733,0.0
4.484573262299034,2.1242421783769583,0.0
2.736492470074304,3.1699487006611955,0.0
3.3398838467523246,3.5546133728673355,0.0
3.228698924364794,2.773429645683324,0.0
3.3956077369373943,3.0363881527900127,0.0
2.748666752808673,3.412604803512709,0.0
2.66063392286879,2.8163946086030136,0.0
2.51772267511519,3.161480476440798,0.0
2.7704919283921923,3.6829001932433156,0.0
3.155730620659811,3.2087592696924983,0.0
2.9178719118067917,3.0741251275372603,0.0
3.0135579860087947,2.8835710862694532,0.0
3.0665621056489565,3.1832571290045872,0.0
2.8972295299285817,2.9390198321811205,0.0
3.2944484931517746,5.294994902952646,0.0
3.4287651448199643,2.5431100958076414,0.0
3.057031183796151,2.3636930933360922,0.0
3.9799384512893345,3.2820118348068767,0.0
2.857590903134482,3.4572699668965545,0.0
3.6681148732139026,2.9667509500924814,0.0
4.074591440261723,2.53385885611336,0.0
3.1279841128072903,2.592822576526859,0.0
3.204025252757543,1.7335486065338037,0.0
2.578185780262244,1.7713633170402,0.0
3.6487023167198056,2.4295530606158273,0.0
2.773306657359107,3.4378827203686604,0.0
3.3717965047043696,2.524096160802999,0.0
3.938377296555525,3.7971766439521826,0.0
3.534894574564494,2.776213906152992,0.0
3.4653304518721013,3.4377732102575735,0.0
2.8071588809655266,3.849846215507265,0.0
2.7603832536924022,3.2414543147682826,0.0
3.417438356029036,1.7358960279968045,0.0
2.8320351084219078,2.5258880298719006,0.0
3.3218036128797777,3.148982787753398,0.0
3.064933300482504,2.5411053679930817,0.0
3.824860976683783,2.610610107063951,0.0
4.596076470144816,3.4905544868952614,0.0
2.7800973214576405,3.4052564837268093,0.0
3.3069677023690196,4.373755925030589,0.0
3.7262382920713555,2.1835236601111436,0.0
4.306595553814496,2.8561720543695257,0.0
3.5916082145587653,3.4056750189669938,0.0
3.27579074220467,2.9795102997883895,0.0
2.8889230809141604,3.6209503327572743,0.0
3.0152147463945407,2.342486615738749,0.0
3.5916851860352557,2.6479533491375427,0.0
3.814418069718081,3.0233888016173616,0.0
3.921686918507856,4.055084292920664,0.0
1.8715701960543256,3.4580816039719995,0.0
2.8394292445257796,2.56928659796146,0.0
3.355982264473148,3.5447591027132765,0.0
3.609396904748096,2.4025165674731,0.0
2.3314714288569154,3.4530097716058443,0.0
2.719978028334227,3.6836696457613542,0.0
2.956846034941355,3.0050329696678912,0.0
3.831920364513237,2.518707161675202,0.0
3.2824752709846674,3.1566695696450195,0.0
2.4831336971919216,2.436717964892594,0.0
3.4476796834709713,2.0240893217527827,0.0
2.071757645772542,3.1886608005535284,0.0
3.1699743143605934,3.169607534383994,0.0
2.9859167875525174,3.6810180980864486,0.0
2.684188422352112,2.3337025525674857,0.0
3.282388213149975,3.1979633155375913,0.0
3.778168288222855,3.434753046177498,0.0
3.472574617526859,2.8095643484678514,0.0
3.3566204555910577,3.5819464831728576,0.0
1.9783302965340765,2.289645033361011,0.0
2.4340043362106436,2.59661999606852,0.0
4.3286930407494015,3.2048811776244492,0.0
3.828816136676921,2.6578045071024774,0.0
2.00638398364638,2.541301927799341,0.0
2.4427049823441775,3.1198823440132264,0.0
2.547140438385458,3.04669888637515,0.0
2.867548544018009,1.978984454129066,0.0
2.3231040955852285,3.3446207934400634,0.0
2.7370090438228325,2.8883362645099186,0.0
3.4662719956237527,2.6250228987557622,0.0
3.485057520523361,2.883285929018786,0.0
3.34441358761481,2.123477567256741,0.0
1.8845094163505847,2.423325826079238,0.0
3.0605434259151556,3.9571180595499467,0.0
3.1384039250476317,3.7190428964009845,0.0
3.06351811523104,2.591549267645944,0.0
3.1776333171952413,2.835992384487287,0.0
2.85165626013932,4.049480615675061,0.0
2.43140581625593,3.106082518741062,0.0
2.6635936157066507,3.802253298009834,0.0
3.4774550444851267,3.333958439698795,0.0
3.215522249591306,2.9338337601854203,0.0
3.665008994937671,2.5512018526505065,0.0
2.102312960359173,2.4494316339955424,0.0
3.11858542019933,3.082281630884625,0.0
2.8416953772139886,2.82257982344431,0.0
2.603005310676506,1.9506978965663282,0.0
3.8127549974228656,3.371883645206059,0.0
1.9092181517213451,3.5699926748729007,0.0
3.8014166770388695,2.3798330581461644,0.0
2.1741836769045544,2.9069644397630694,0.0
2.741921275786167,3.1702294988429203,0.0
3.0118105425061583,2.3046342685514793,0.0
1.9027599048146313,3.114088050773087,0.0
3.246314703862955,2.8043691309338783,0.0
1.8027971050458458,3.002898888756523,0.0
2.9379363365240936,3.9248982455339085,0.0
3.4353252173048445,2.807144652863273,0.0
2.552564750768329,3.1799788387024184,0.0
2.9728206670534054,3.6553582152387065,0.0
3.1072732007886654,3.8814313821333117,0.0
3.137607637594755,3.4219296611093726,0.0
2.3666135069763508,2.9819517519108127,0.0
2.2372885327534155,2.131637032663445,0.0
3.760465813565321,4.395701838856104,0.0
2.6533456866641303,2.5397016350809656,0.0
3.101501848163743,1.9222599642995861,0.0
1.9936426168196406,2.7360643613079554,0.0
2.5044889808908257,2.1936434417533346,0.0
2.9184792103552595,3.0342050839951513,0.0
3.349455582684565,2.984083311224265,0.0
3.69779120565523,3.0822167489843415,0.0
3.2010061779197923,1.7892698102049458,0.0
2.872494649493336,3.1536703222098823,0.0
2.787166144182507,3.457595983106942,0.0
1.8773331484781757,2.48840831068734,0.0
2.933031893621477,3.466624410595106,0.0
1.626308031083329,3.6324647093882296,0.0
3.680113823950637,2.902270603921309,0.0
2.2203220825544996,3.0184485097646374,0.0
3.9643286871619017,3.579141229396467,0.0
3.302612838638316,3.2831628030635334,0.0
4.138088562960319,2.508613018190795,0.0
3.020244056747923,3.5201134884772594,0.0
2.4125263040000853,2.550237034810565,0.0
3.0293422260988225,3.3306801548839076,0.0
3.5017580321393296,2.747657894027819,0.0
2.4175778903418896,2.716619896230983,0.0
3.8657162103319394,1.660984860249627,0.0
3.08226522967638,2.64181095557717,0.0
2.4630555700368344,2.297264443130376,0.0
2.5066939206181456,3.344546089522141,0.0
1.7397428829237345,2.8234367833638445,0.0
2.9410394868157126,3.447649277952883,0.0
2.14092443693984,2.7900249453362926,0.0
3.353796626871462,3.254552265143317,0.0
3.697962312003635,2.8229666330059833,0.0
2.8334757607663468,2.8929211955709384,0.0
3.2537974056147023,2.962183894187476,0.0
2.476829074427288,2.3070615217871064,0.0
2.690571992062929,3.216286054504614,0.0
3.4033031059382255,2.353692847738826,0.0
3.5332760773606635,3.5579069998198274,0.0
3.963613808439153,2.430409356798911,0.0
3.1998229625448498,2.8870863568879175,0.0
2.8131720228006145,2.9505860492842637,0.0
3.055266292685149,2.7935245212846507,0.0
3.314834933302744,3.325144286026098,0.0
2.6156345071566287,3.027660125231563,0.0
3.5598909349304617,2.6331386223732687,0.0
3.7228025267319342,2.7206964788438492,0.0
2.6091932253415457,3.783709164943205,0.0
2.9608884105593427,3.0154376452629346,0.0
3.2985177384720736,2.506371202065913,0.0
2.2108398532929834,2.4206730240399,0.0
2.6183561887151052,3.9133644012947273,0.0
3.4377291443803024,3.576551098100685,0.0
4.251491330281463,2.7189604246299846,0.0
3.2735923818517723,3.010465153542135,0.0
2.820164200160333,3.0746043902750833,0.0
3.4625818792923395,3.639881260702183,0.0
3.8197841385879667,2.249298349573696,0.0
3.606512357419195,3.3571997257470647,0.0
4.152707098814108,3.701999704079995,0.0
2.0916612057673722,2.446702305180504,0.0
3.93011186451667,2.4010712189694536,0.0
3.4183046098581773,2.204267319960551,0.0
3.2889532319498755,3.335166679411305,0.0
2.301402126290634,3.6010270940098192,0.0
3.519524200595909,2.5821795047827605,0.0
2.474991728224752,2.006169609739515,0.0
3.360425832914598,3.564125790072233,0.0
3.923584862664238,2.8985177534552298,0.0
4.13407064702932,3.388418629057575,0.0
3.8168564946221712,2.7493122394756044,0.0
3.292293752371973,2.552876992868342,0.0
1.9608237073703816,3.056647093529698,0.0
2.7062542980887345,2.6758865968155816,0.0
2.894589960906906,2.5412041783110206,0.0
3.073759664692352,4.008244777923575,0.0
2.553373749124584,3.2109363078906474,0.0
2.501734780144849,2.9356564629776973,0.0
2.981574466143945,3.8896552977133867,0.0
2.5206140136776507,2.267202400941045,0.0
2.3725142088365763,2.6745587816355,0.0
2.944447792067278,3.682753920515909,0.0
3.2733190643920533,3.1006995314453123,0.0
3.9102089154725044,3.1831278675745796,0.0
2.650868571698332,3.977665202502388,0.0
2.5889457412108783,2.2767976623844866,0.0
2.2180389286029403,3.296734506139958,0.0
2.923362220964565,3.118796699513926,0.0
3.557948252902536,3.7941185627301115,0.0
2.8869468181477704,3.5231313498487946,0.0
3.3594565454074234,2.1552471017228316,0.0
3.902971117772214,2.3493345926319904,0.0
4.303058188860716,3.7467010976368336,0.0
2.831822072922197,3.2363350094629544,0.0
3.232861675118982,2.543473998538911,0.0
2.112333590963031,2.1853959632729176,0.0
3.0524353404281603,3.485815626099794,0.0
3.3621526389863443,2.6790000401432223,0.0
3.385070590764457,2.847984505436919,0.0
3.294807602875001,2.9816341448113635,0.0
2.296374402168479,1.7818897780334095,0.0
3.0124444073073287,3.090612339919831,0.0
3.591369358761085,2.6451574075989877,0.0
2.391716240486183,3.234712610241203,0.0
2.8279382342951,3.0832332903980335,0.0
3.028399073631339,2.953694331783917,0.0
3.5458307940853127,3.1776398245015294,0.0
3.060187326433136,2.5467783505941073,0.0
3.311008368579286,1.7962656269049497,0.0
2.3612779686704912,3.2506257908573213,0.0
3.6911344328502764,2.359677871901183,0.0
3.814243125197445,4.090537704456086,0.0
3.6225760846178834,3.291779069943394,0.0
2.8658001007709832,2.247674945901852,0.0
3.3730754112066306,3.3838897848118195,0.0
2.871376667179868,4.226917033972008,0.0
3.013027521543306,3.573241251795846,0.0
2.249177594202012,3.346081469581993,0.0
2.4878908267393642,2.560314215525367,0.0
3.7533201898986857,3.244966098652612,0.0
2.901748287897375,2.4199272677474477,0.0
2.7551363695930946,2.5501613067508906,0.0
3.254384716120355,2.9665022339324,0.0
3.849650221216989,2.957699459061199,0.0
2.156313824217671,3.2279467794284824,0.0
2.0039348336263925,3.218888794251277,0.0
3.035408332339996,2.5198340652924647,0.0
2.87471664033986,2.572221634200266,0.0
3.1629396973698523,2.5942261940328275,0.0
3.1510585197694283,2.9666321108270446,0.0
3.509703981267889,3.3882360355534367,0.0
3.184737866470047,4.157781191019678,0.0
3.719196474187214,2.8100526003964803,0.0
3.0410389499371235,3.6765836190843073,0.0
2.74012283745145,2.427986971074875,0.0
2.5245113788439313,1.2246477780188116,0.0
2.4741238953149316,3.6160133066935463,0.0
3.6938074618055374,2.8215491223166396,0.0
3.1804714938801295,3.010716015700386,0.0
2.08129652360729,3.4763356996560013,0.0
2.5242381289585216,2.8991078654711537,0.0
3.1916642937307302,3.162355064620279,0.0
2.317553280464302,2.3417936053830903,0.0
2.912517646973982,3.2904097015704927,0.0
2.6090671029124133,3.4785845030404365,0.0
3.1359533513851368,4.340482301306855,0.0
3.4759780328905054,2.147454587545964,0.0
3.670967775425657,2.8901779898195112,0.0
2.2765391052762944,4.10031758935577,0.0
1.6914499867739385,3.5184958488755957,0.0
3.061162946244095,2.4109995536042206,0.0
2.7151798158886327,2.9874157686103815,0.0
3.222731246235321,3.882550686524795,0.0
3.0191221742171277,3.5328265410934208,0.0
2.898646355956724,2.1342687150804287,0.0
3.4196021904763017,2.4316072246787,0.0
2.257098039217529,4.235247869825674,0.0
3.031229333510299,2.4889845971076707,0.0
3.6874941197926487,2.929140536762563,0.0
4.055265563891611,3.2787976148147258,0.0
2.3969718911193283,2.648641593920285,0.0
2.4705708393315717,3.303737545564246,0.0
3.091996772336347,2.2567626484375856,0.0
2.5527928720700768,3.224156351474148,0.0
3.7161742197308145,2.9220591334718318,0.0
3.131175313185107,4.391495867847327,0.0
2.1575836786882063,2.59832847437815,0.0
2.069750221051516,2.3426662946524943,0.0
1.8367309141636008,3.688975500893349,0.0
3.633206652493258,2.81191426680757,0.0
3.722550256576399,3.115711889710936,0.0
2.789862777921392,2.29698833787881,0.0
2.3643009215033577,3.1822288566303505,0.0
3.1916013200256756,3.5351019540852233,0.0
3.769144898893631,2.51641585114046,0.0
3.6963066169466265,2.700509226364809,0.0
3.225959552349227,2.6788293392713265,0.0
3.4614609532134577,2.4915849020134253,0.0
2.751813338318123,3.170454335545447,0.0
3.2865950753180604,3.5144352176194937,0.0
2.0986388188503997,1.744465331782486,0.0
3.6798156407028557,2.6970461311992717,0.0
2.8838905889446798,2.7109113650771475,0.0
2.7132435411909905,2.8143489122536165,0.0
3.2363129148383156,3.2770073379996933,0.0
3.2418474664582613,2.835530024736681,0.0
3.63337699244887,2.6792894245020027,0.0
3.4943005445710953,2.7286572629675634,0.0
2.9984487659254024,3.1896308243450036,0.0
2.365836000325685,4.030997438486965,0.0
3.4246126258155702,3.265185790425056,0.0
2.4962792495058936,3.4346041633882742,0.0
1.9182269963444136,3.72768280394762,0.0
3.3310755701956145,3.867496471959222,0.0
3.0550885711145823,3.2837321457668316,0.0
2.7463267167778413,2.3801069237580013,0.0
2.864573352559063,1.865085383504965,0.0
3.8336787965137216,3.872579808901894,0.0
2.5250130247770493,3.2252719646895995,0.0
3.2100819775156686,3.3579588480766143,0.0
3.3176365693456438,3.4537672109330044,0.0
3.702204478029818,2.9321617138423584,0.0
2.8888979547664775,2.5963519120730605,0.0
3.47672097182507,2.743707188623447,0.0
2.0560168941380264,2.410380538929607,0.0
2.9088752791714607,2.140533760447055,0.0
3.4671470014537453,3.568975954073289,0.0
3.0649959307541574,3.214779735701228,0.0
2.514528364620099,2.1024889454032483,0.0
2.7415639102290545,3.3435673689576952,0.0
1.5473277705311062,3.2207390681374406,0.0
2.0082222044270366,3.440208945774986,0.0
3.29201100025282,2.129909946028135,0.0
2.8298035999575575,2.7231736012749295,0.0
2.408822728755547,2.419268214031611,0.0
3.347671256769443,2.525382472297666,0.0
2.287510268978035,3.1028387028284263,0.0
2.9062491840937392,3.0897363663934603,0.0
3.478431952405354,3.4347735269342903,0.0
3.0766890269829528,3.623454404667127,0.0
3.7997262672290395,2.8492786462762116,0.0
2.3411377709366112,3.7500474609046397,0.0
3.377148802045392,2.9111536315054143,0.0
2.5421447870873495,4.871402952449322,0.0
2.758862352173303,1.5216254347402283,0.0
3.606702049103412,3.393793346841324,0.0
3.3998724332276202,3.7713885265639417,0.0
2.036608308169757,4.354214113251892,0.0
